"gameweek","player_name","club","position","opponent","home_away","minutes","total_points","bonus","defensive_contribution","goals_scored","assists","yellow_cards","red_cards","clean_sheets","goals_conceded","saves","expected_goals","expected_assists"
1,"Muñoz","CRY","DEF","CHE","A",90,5,0,8,0,0,1,0,1,0,0,"0.05","0.00"
1,"Richards","CRY","DEF","CHE","A",90,6,0,8,0,0,0,0,1,0,0,"0.08","0.01"
1,"Sosa","CRY","DEF","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Marsh","CRY","FWD","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mateta","CRY","FWD","CHE","A",90,1,0,9,0,0,1,0,1,0,0,"0.29","0.00"
1,"Nketiah","CRY","FWD","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Édouard","CRY","FWD","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Benitez","CRY","GK","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Henderson","CRY","GK","CHE","A",90,6,0,0,0,0,0,0,1,0,2,"0.00","0.00"
1,"Matthews","CRY","GK","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Agbinone","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ahamada","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Cardines","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Devenny","CRY","MID","CHE","A",6,1,0,2,0,0,0,0,0,0,0,"0.00","0.00"
1,"Doucouré","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ebiowei","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Esse","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Hughes","CRY","MID","CHE","A",69,2,0,9,0,0,1,0,1,0,0,"0.00","0.00"
1,"Ismaïla Sarr","CRY","MID","CHE","A",90,3,0,7,0,0,0,0,1,0,0,"0.00","0.01"
1,"J.Rak-Sakyi","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Kamada","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Lerma","CRY","MID","CHE","A",20,1,0,3,0,0,0,0,0,0,0,"0.00","0.00"
1,"M.França","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ozoh","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Rodney","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Umeh","CRY","MID","CHE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Wharton","CRY","MID","CHE","A",90,3,0,6,0,0,0,0,1,0,0,"0.00","0.05"
1,"Aznou","EVE","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Branthwaite","EVE","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Coleman","EVE","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Dixon","EVE","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Keane","EVE","DEF","LEE","A",90,2,0,7,0,0,0,0,0,1,0,"0.00","0.00"
1,"Mykolenko","EVE","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"O'Brien","EVE","DEF","LEE","A",90,2,0,4,0,0,0,0,0,1,0,"0.17","0.01"
1,"Patterson","EVE","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Tarkowski","EVE","DEF","LEE","A",90,4,0,15,0,0,0,0,0,1,0,"0.20","0.01"
1,"Welch","EVE","DEF","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Barry","EVE","FWD","LEE","A",4,1,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Beto","EVE","FWD","LEE","A",90,2,0,5,0,0,0,0,0,1,0,"0.06","0.01"
1,"Sherif","EVE","FWD","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Y.Chermiti","EVE","FWD","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Pickford","EVE","GK","LEE","A",90,2,0,0,0,0,0,0,0,1,2,"0.00","0.00"
1,"Travers","EVE","GK","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Tyrer","EVE","GK","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Alcaraz","EVE","MID","LEE","A",85,1,0,6,0,0,1,0,0,1,0,"0.03","0.01"
1,"Armstrong","EVE","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Bates","EVE","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Dewsbury-Hall","EVE","MID","LEE","A",90,2,0,6,0,0,0,0,0,1,0,"0.00","0.24"
1,"Ebere","EVE","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Garner","EVE","MID","LEE","A",90,2,0,9,0,0,0,0,0,1,0,"0.03","0.01"
1,"Grealish","EVE","MID","LEE","A",19,1,0,2,0,0,0,0,0,1,0,"0.02","0.00"
1,"Heath","EVE","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Idrissa Gueye","EVE","MID","LEE","A",90,2,0,5,0,0,0,0,0,1,0,"0.06","0.12"
1,"Iliman Ndiaye","EVE","MID","LEE","A",90,2,0,9,0,0,0,0,0,1,0,"0.00","0.02"
1,"Iroegbunam","EVE","MID","LEE","A",70,2,0,9,0,0,1,0,1,0,0,"0.00","0.00"
1,"McNeil","EVE","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Metcalfe","EVE","MID","LEE","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Amissah","FUL","DEF","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Andersen","FUL","DEF","BHA","A",90,2,0,8,0,0,0,0,0,1,0,"0.00","0.01"
1,"Bassey","FUL","DEF","BHA","A",90,1,0,4,0,0,1,0,0,1,0,"0.00","0.01"
1,"Castagne","FUL","DEF","BHA","A",6,1,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Diop","FUL","DEF","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"J.Cuenca","FUL","DEF","BHA","A",83,2,0,3,0,0,0,0,0,1,0,"0.00","0.01"
1,"Robinson","FUL","DEF","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Tete","FUL","DEF","BHA","A",90,2,0,7,0,0,0,0,0,1,0,"0.00","0.01"
1,"Raúl","FUL","FWD","BHA","A",65,2,0,0,0,0,0,0,0,1,0,"0.29","0.00"
1,"Rodrigo Muniz","FUL","FWD","BHA","A",24,7,3,0,1,0,1,0,0,0,0,"0.15","0.00"
1,"Benda","FUL","GK","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Lecomte","FUL","GK","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Leno","FUL","GK","BHA","A",90,3,0,0,0,0,0,0,0,1,3,"0.00","0.00"
1,"Andreas","FUL","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Berge","FUL","MID","BHA","A",65,2,0,2,0,0,0,0,0,1,0,"0.00","0.01"
1,"Cairney","FUL","MID","BHA","A",24,0,0,2,0,0,1,0,0,0,0,"0.00","0.00"
1,"Godo","FUL","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Harris","FUL","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Iwobi","FUL","MID","BHA","A",65,2,0,2,0,0,0,0,0,1,0,"0.01","0.28"
1,"King","FUL","MID","BHA","A",76,2,0,9,0,0,0,0,0,1,0,"0.18","0.13"
1,"Lukić","FUL","MID","BHA","A",90,2,0,3,0,0,0,0,0,1,0,"0.00","0.01"
1,"Reed","FUL","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Sessegnon","FUL","MID","BHA","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Smith Rowe","FUL","MID","BHA","A",13,1,0,0,0,0,0,0,0,0,0,"0.09","0.00"
1,"Wilson","FUL","MID","BHA","A",90,5,0,6,0,1,0,0,0,1,0,"0.07","0.02"
1,"Bijol","LEE","DEF","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Bogle","LEE","DEF","EVE","H",90,6,0,5,0,0,0,0,1,0,0,"0.01","0.01"
1,"Bornauw","LEE","DEF","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Byram","LEE","DEF","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Gudmundsson","LEE","DEF","EVE","H",90,9,3,8,0,0,0,0,1,0,0,"0.17","0.14"
1,"Rodon","LEE","DEF","EVE","H",90,7,1,7,0,0,0,0,1,0,0,"0.00","0.00"
1,"Schmidt","LEE","DEF","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Struijk","LEE","DEF","EVE","H",90,8,2,8,0,0,0,0,1,0,0,"0.13","0.01"
1,"Bamford","LEE","FWD","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mateo Joseph","LEE","FWD","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Nmecha","LEE","FWD","EVE","H",12,5,0,3,1,0,0,0,0,0,0,"0.85","0.01"
1,"Piroe","LEE","FWD","EVE","H",77,2,0,4,0,0,0,0,1,0,0,"0.28","0.04"
1,"Cairns","LEE","GK","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Darlow","LEE","GK","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Lucas Perri","LEE","GK","EVE","H",90,6,0,0,0,0,0,0,1,0,1,"0.00","0.00"
1,"Meslier","LEE","GK","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Aaronson","LEE","MID","EVE","H",23,1,0,2,0,0,0,0,0,0,0,"0.00","0.21"
1,"Ampadu","LEE","MID","EVE","H",77,3,0,8,0,0,0,0,1,0,0,"0.00","0.02"
1,"Crew","LEE","MID","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Gelhardt","LEE","MID","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Gnonto","LEE","MID","EVE","H",66,3,0,7,0,0,0,0,1,0,0,"0.14","0.01"
1,"Greenwood","LEE","MID","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Gruev","LEE","MID","EVE","H",12,1,0,1,0,0,0,0,0,0,0,"0.00","0.00"
1,"Gyabi","LEE","MID","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Harrison","LEE","MID","EVE","H",12,1,0,1,0,0,0,0,0,0,0,"0.00","0.00"
1,"James","LEE","MID","EVE","H",77,3,0,2,0,0,0,0,1,0,0,"0.14","0.05"
1,"Longstaff","LEE","MID","EVE","H",1,1,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ramazani","LEE","MID","EVE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Stach","LEE","MID","EVE","H",90,8,0,13,0,1,0,0,1,0,0,"0.27","0.29"
1,"Tanaka","LEE","MID","EVE","H",90,3,0,7,0,0,0,0,1,0,0,"0.09","0.03"
1,"Bradley","LIV","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Frimpong","LIV","DEF","BOU","H",59,1,0,4,0,0,0,0,0,0,0,"0.01","0.01"
1,"Gomez","LIV","DEF","BOU","H",18,1,0,1,0,0,0,0,0,1,0,"0.00","0.00"
1,"Kerkez","LIV","DEF","BOU","H",59,0,0,6,0,0,1,0,0,0,0,"0.00","0.01"
1,"Konaté","LIV","DEF","BOU","H",90,1,0,7,0,0,0,0,0,2,0,"0.00","0.00"
1,"Nallo","LIV","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"R.Williams","LIV","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ramsay","LIV","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Robertson","LIV","DEF","BOU","H",30,0,0,2,0,0,0,0,0,2,0,"0.00","0.04"
1,"Tsimikas","LIV","DEF","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Virgil","LIV","DEF","BOU","H",90,3,0,21,0,0,0,0,0,2,0,"0.18","0.01"
1,"Danns","LIV","FWD","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Darwin","LIV","FWD","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ekitiké","LIV","FWD","BOU","H",71,11,2,1,1,1,0,0,0,1,0,"1.14","0.02"
1,"Alisson Becker","LIV","GK","BOU","H",90,1,0,0,0,0,0,0,0,2,1,"0.00","0.01"
1,"Mamardashvili","LIV","GK","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Pécsi","LIV","GK","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Woodman","LIV","GK","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Bajcetic","LIV","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"C.Jones","LIV","MID","BOU","H",18,1,0,1,0,0,0,0,0,1,0,"0.00","0.04"
1,"Chiesa","LIV","MID","BOU","H",8,6,0,1,1,0,0,0,0,0,0,"0.16","0.00"
1,"Endo","LIV","MID","BOU","H",30,4,0,3,0,1,0,0,0,2,0,"0.00","0.00"
1,"Gakpo","LIV","MID","BOU","H",90,7,0,8,1,0,0,0,0,2,0,"0.20","0.44"
1,"Gravenberch","LIV","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Luis Díaz","LIV","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mac Allister","LIV","MID","BOU","H",71,5,0,6,0,1,0,0,0,1,0,"0.03","0.02"
1,"McConnell","LIV","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mohamed Salah","LIV","MID","BOU","H",90,8,1,10,1,0,0,0,0,2,0,"0.26","0.11"
1,"Morton","LIV","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ngumoha","LIV","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Nyoni","LIV","MID","BOU","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Szoboszlai","LIV","MID","BOU","H",90,2,0,11,0,0,0,0,0,2,0,"0.10","0.09"
1,"Wirtz","LIV","MID","BOU","H",81,2,0,9,0,0,0,0,0,2,0,"0.14","0.28"
1,"Akanji","MCI","DEF","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Aké","MCI","DEF","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Aït-Nouri","MCI","DEF","WOL","A",90,9,1,15,0,0,0,0,1,0,0,"0.04","0.02"
1,"Gvardiol","MCI","DEF","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Khusanov","MCI","DEF","WOL","A",8,1,0,1,0,0,0,0,0,0,0,"0.00","0.00"
1,"Lewis","MCI","DEF","WOL","A",65,11,2,6,0,1,0,0,1,0,0,"0.00","0.59"
1,"Matheus Nunes","MCI","DEF","WOL","A",24,1,0,4,0,0,0,0,0,0,0,"0.00","0.00"
1,"O'Reilly","MCI","DEF","WOL","A",24,0,0,0,0,0,1,0,0,0,0,"0.00","0.01"
1,"Rúben Dias","MCI","DEF","WOL","A",90,6,0,4,0,0,0,0,1,0,0,"0.00","0.08"
1,"Stones","MCI","DEF","WOL","A",81,6,0,2,0,0,0,0,1,0,0,"0.00","0.01"
1,"Vitor Reis","MCI","DEF","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Haaland","MCI","FWD","WOL","A",72,13,3,2,2,0,0,0,1,0,0,"1.99","0.00"
1,"Bettinelli","MCI","GK","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ederson M.","MCI","GK","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Trafford","MCI","GK","WOL","A",90,7,0,0,0,0,0,0,1,0,3,"0.00","0.00"
1,"Bernardo Silva","MCI","MID","WOL","A",65,3,0,9,0,0,0,0,1,0,0,"0.00","0.44"
1,"Cherki","MCI","MID","WOL","A",17,6,0,1,1,0,0,0,0,0,0,"0.06","0.03"
1,"Doku","MCI","MID","WOL","A",65,3,0,1,0,0,0,0,1,0,0,"0.00","0.02"
1,"Echeverri","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Foden","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Gündoğan","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Kovačić","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"N.Gonzalez","MCI","MID","WOL","A",90,3,0,11,0,0,0,0,1,0,0,"0.05","0.05"
1,"Nypan","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Omar Marmoush","MCI","MID","WOL","A",24,1,0,1,0,0,0,0,0,0,0,"0.12","0.00"
1,"Phillips","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Reijnders","MCI","MID","WOL","A",90,10,0,3,1,1,1,0,1,0,0,"0.20","0.14"
1,"Rodri","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Savinho","MCI","MID","WOL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Amass","MUN","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"D.Leon","MUN","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"De Ligt","MUN","DEF","ARS","H",90,4,0,10,0,0,0,0,0,1,0,"0.21","0.06"
1,"Diogo Dalot","MUN","DEF","ARS","H",54,1,0,4,0,0,0,0,0,1,0,"0.00","0.15"
1,"Dorgu","MUN","DEF","ARS","H",90,1,0,5,0,0,1,0,0,1,0,"0.04","0.02"
1,"Fredricson","MUN","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Heaven","MUN","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Maguire","MUN","DEF","ARS","H",10,1,0,3,0,0,0,0,0,0,0,"0.00","0.00"
1,"Malacia","MUN","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Martinez","MUN","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mazraoui","MUN","DEF","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Shaw","MUN","DEF","ARS","H",79,2,0,4,0,0,0,0,0,1,0,"0.00","0.02"
1,"Yoro","MUN","DEF","ARS","H",90,4,0,11,0,0,0,0,0,1,0,"0.00","0.01"
1,"Højlund","MUN","FWD","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Obi","MUN","FWD","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Wheatley","MUN","FWD","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Zirkzee","MUN","FWD","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Šeško","MUN","FWD","ARS","H",25,1,0,1,0,0,0,0,0,0,0,"0.11","0.06"
1,"Bayindir","MUN","GK","ARS","H",90,2,0,0,0,0,0,0,0,1,2,"0.00","0.00"
1,"Harrison","MUN","GK","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Heaton","MUN","GK","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mee","MUN","GK","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Onana","MUN","GK","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Amad","MUN","MID","ARS","H",35,1,0,4,0,0,0,0,0,0,0,"0.03","0.04"
1,"Antony","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Bruno Fernandes","MUN","MID","ARS","H",90,2,0,11,0,0,0,0,0,1,0,"0.15","0.30"
1,"Casemiro","MUN","MID","ARS","H",64,2,0,5,0,0,0,0,0,1,0,"0.00","0.02"
1,"Collyer","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Fitzgerald","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Jack Fletcher","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Kone","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mainoo","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Matheus Cunha","MUN","MID","ARS","H",90,2,0,3,0,0,0,0,0,1,0,"0.40","0.05"
1,"Mbeumo","MUN","MID","ARS","H",90,2,0,6,0,0,0,0,0,1,0,"0.42","0.05"
1,"Moorhouse","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Mount","MUN","MID","ARS","H",64,2,0,3,0,0,0,0,0,1,0,"0.12","0.15"
1,"Rashford","MUN","MID","ARS","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ugarte","MUN","MID","ARS","H",25,1,0,1,0,0,0,0,0,0,0,"0.03","0.01"
1,"Alex Murphy","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Ashby","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Botman","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Burn","NEW","DEF","AVL","A",90,9,1,11,0,0,0,0,1,0,0,"0.00","0.01"
1,"Hall","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Krafth","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Lascelles","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Livramento","NEW","DEF","AVL","A",90,9,3,5,0,0,0,0,1,0,0,"0.00","0.03"
1,"Pivas","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Schär","NEW","DEF","AVL","A",90,8,0,11,0,0,0,0,1,0,0,"0.04","0.03"
1,"Targett","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Thiaw","NEW","DEF","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Trippier","NEW","DEF","AVL","A",90,6,0,4,0,0,0,0,1,0,0,"0.00","0.06"
1,"Neave","NEW","FWD","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Osula","NEW","FWD","AVL","A",1,1,0,0,0,0,0,0,0,0,0,"0.03","0.02"
1,"Gillespie","NEW","GK","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Odysseas","NEW","GK","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Pope","NEW","GK","AVL","A",90,9,2,0,0,0,0,0,1,0,3,"0.00","0.00"
1,"Ramsdale","NEW","GK","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Antoñito C.","NEW","MID","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Barnes","NEW","MID","AVL","A",89,3,0,4,0,0,0,0,1,0,0,"0.23","0.33"
1,"Bruno Guimarães","NEW","MID","AVL","A",90,3,0,8,0,0,0,0,1,0,0,"0.00","0.10"
1,"Elanga","NEW","MID","AVL","A",77,3,0,3,0,0,0,0,1,0,0,"0.57","0.06"
1,"Gordon","NEW","MID","AVL","A",90,3,0,4,0,0,0,0,1,0,0,"0.55","0.03"
1,"Hayden","NEW","MID","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"J.Ramsey","NEW","MID","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Jacob Murphy","NEW","MID","AVL","A",12,1,0,2,0,0,0,0,0,0,0,"0.00","0.01"
1,"Joelinton","NEW","MID","AVL","A",82,2,0,9,0,0,1,0,1,0,0,"0.00","0.02"
1,"Kuol","NEW","MID","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"L.Miley","NEW","MID","AVL","A",7,1,0,1,0,0,0,0,0,0,0,"0.00","0.01"
1,"Park Seung-Soo","NEW","MID","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Tonali","NEW","MID","AVL","A",90,3,0,9,0,0,0,0,1,0,0,"0.00","0.18"
1,"White","NEW","MID","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Willock","NEW","MID","AVL","A",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Abbott","NFO","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Aina","NFO","DEF","BRE","H",90,4,0,12,0,0,0,0,0,1,0,"0.00","0.04"
1,"Boly","NFO","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"David Carmo","NFO","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Jair Cunha","NFO","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Milenković","NFO","DEF","BRE","H",90,2,0,8,0,0,0,0,0,1,0,"0.00","0.00"
1,"Morato","NFO","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
1,"Murillo","NFO","DEF","BRE","H",90,2,0,5,0,0,0,0,0,1,0,"0.00","0.02"
1,"N.Williams","NFO","DEF","BRE","H",90,1,0,6,0,0,1,0,0,1,0,"0.00","0.09"
1,"O.Richards","NFO","DEF","BRE","H",0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00"
